target_month,port_excess_ret,long_leg_ret,short_leg_ret,gross_exposure,net_exposure,beta_exposure,betabab_exposure,max_abs_sector_net,max_sector_gross_share,turnover_cap_relaxed,turnover_relax_mult,n_long,n_short,n_positions,month,tb3ms_annual_pct,rf_monthly,month_sp,sp500_ret,benchmark_monthly,active_ret,rolling_beta_12m,drawdown,sp500_drawdown,trade_cost,borrow_cost,traded_notional,net_port_excess_ret,net_rolling_beta_12m
2021-01-31,0.0038448074247051482,0.04036142680185372,-0.036516619377148576,1.9999999999999982,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.05,0.20499999999999924,False,1.0,101,101,202,2021-01-31,0.08,6.666666666666667e-05,2021-01-31,-0.011136640158463607,0.0034000000000000002,0.0005114740913718147,,0.0,-0.011136640158463607,0.0016458879828757178,0.0004787499999999998,1.9999999999999987,0.0017201694418294306,
2021-02-28,-0.028067949458452007,0.04872774968936959,-0.0767956991478216,1.9999999999999982,0.0,-2.7755575615628914e-16,-1.3877787807814457e-16,0.05000000000000001,0.21800432937714787,False,1.0,105,104,209,2021-02-28,0.04,3.3333333333333335e-05,2021-02-28,0.026091474971999817,0.0033666666666666667,-0.03140128279178534,,-0.028067949458452035,0.0,0.000345058275149183,0.0004725410775448349,0.4033758887341619,-0.028885548811146026,
2021-03-31,0.10901832236427018,0.07426476547788664,0.03475355688638354,1.9999999999999984,-5.551115123125783e-17,0.0,5.828670879282072e-16,0.05,0.22095983946115863,False,1.0,108,104,212,2021-03-31,0.03,2.4999999999999998e-05,2021-03-31,0.04243863400810777,0.0033583333333333334,0.10568498903093686,,0.0,0.0,0.000445751349574077,0.00046385829413608717,0.530639751192275,0.10810871272056002,
2021-04-30,0.040435294298161846,0.04475020742896098,-0.004314913130799127,1.9999999999999987,1.1102230246251565e-16,0.0,-2.7755575615628914e-16,0.05000000000000001,0.2281078215783057,False,1.0,108,108,216,2021-04-30,0.02,1.6666666666666667e-05,2021-04-30,0.05242531255584737,0.00335,0.03710196096482851,,0.0,0.0,0.00043882519648475685,0.0004725366372583442,0.5181042224610346,0.039523932464418744,
2021-05-31,0.04868301557221483,0.025932702275034667,0.022750313297180157,1.999999999999999,1.1102230246251565e-16,-2.7755575615628914e-17,1.6653345369377348e-16,0.05000000000000002,0.26059934407080715,False,1.0,110,108,218,2021-05-31,0.02,1.6666666666666667e-05,2021-05-31,0.005486502581813157,0.00335,0.04534968223888149,,0.0,0.0,0.00048741955507921556,0.00048332590783081806,0.5722711765319568,0.047712270109304795,
2021-06-30,-0.09458364151269955,-0.009071373757155964,-0.08551226775554358,1.9999999999999991,5.551115123125783e-17,-3.0531133177191805e-16,-2.7755575615628914e-16,0.050000000000000024,0.25467461642148886,False,1.0,110,110,220,2021-06-30,0.04,3.3333333333333335e-05,2021-06-30,0.02221397632316946,0.0033666666666666667,-0.09791697484603287,,-0.09458364151269949,0.0,0.0004406075472025931,0.00047705075881492243,0.5066488783500492,-0.09550129981871706,
2021-07-31,0.07199172076146715,0.017423043163614427,0.05456867759785272,1.9999999999999984,0.0,5.551115123125783e-17,-2.220446049250313e-16,0.05,0.2566631584911498,False,1.0,112,109,221,2021-07-31,0.05,4.1666666666666665e-05,2021-07-31,0.02274810936591054,0.0033750000000000004,0.06865838742813382,,-0.029401159859617332,0.0,0.00024179017460559195,0.00047260801041304647,0.29029558708696024,0.07127732257644852,
2021-08-31,0.008853805616787598,0.020315785050365565,-0.011461979433577959,1.9999999999999982,1.6653345369377348e-16,1.6653345369377348e-16,1.1102230246251565e-16,0.05,0.26182225909263734,False,1.0,110,111,221,2021-08-31,0.05,4.1666666666666665e-05,2021-08-31,0.028990321391681118,0.0033750000000000004,0.005520472283454264,,-0.02080766639713505,0.0,0.0003677442702897949,0.00046581356371122373,0.43126166136091676,0.008020247782786578,
2021-09-30,0.0027471478191264144,-0.04330197319449845,0.046049121013624864,1.9999999999999996,-1.1102230246251565e-16,-4.440892098500626e-16,1.6653345369377348e-16,0.05,0.2686683703743585,False,1.0,110,112,222,2021-09-30,0.04,3.3333333333333335e-05,2021-09-30,-0.047569140421166334,0.0033666666666666667,-0.0005861855142069191,,-0.018117680313372686,-0.047569140421166445,0.00028436111162519944,0.00047222577908307756,0.3407039425056968,0.0019905609284181372,
2021-10-31,0.011520057795077976,0.043856037733201354,-0.032335979938123385,1.999999999999999,0.0,-1.1102230246251565e-16,-1.6653345369377348e-16,0.05000000000000001,0.27205466266262696,False,1.0,113,114,227,2021-10-31,0.05,4.1666666666666665e-05,2021-10-31,0.06914387330123462,0.0033750000000000004,0.008186724461744642,,-0.006806339242617421,0.0,0.00030520980234765747,0.000467443797941521,0.3714504756359357,0.010747404194788797,
