target_month,port_excess_ret,long_leg_ret,short_leg_ret,gross_exposure,net_exposure,beta_exposure,betabab_exposure,max_abs_sector_net,max_sector_gross_share,turnover_cap_relaxed,turnover_relax_mult,n_long,n_short,n_positions,month,tb3ms_annual_pct,rf_monthly,month_sp,sp500_ret,benchmark_monthly,active_ret,rolling_beta_12m,drawdown,sp500_drawdown,trade_cost,borrow_cost,traded_notional,net_port_excess_ret,net_rolling_beta_12m
2021-01-31,-0.26155352852617914,0.03996614703819071,-0.30151967556436987,1.9999999999999982,-1.3877787807814457e-17,-1.1102230246251565e-16,-1.3183898417423734e-16,0.05,0.3499999999999998,False,1.0,102,101,203,2021-01-31,0.08,6.666666666666667e-05,2021-01-31,-0.011136640158463607,0.0034000000000000002,-0.2648868618595125,,-0.2615535285261792,-0.011136640158463607,0.0023995987020641986,0.0010591666666666655,1.9999999999999987,-0.26501229389491,
2021-02-28,-0.016946015009080974,0.07643949001920576,-0.09338550502828674,1.9999999999999987,-2.7755575615628914e-17,1.214306433183765e-16,1.8041124150158794e-16,0.05000000000000001,0.34307549999999976,False,1.0,105,105,210,2021-02-28,0.04,3.3333333333333335e-05,2021-02-28,0.026091474971999817,0.0033666666666666667,-0.020279348342414308,,-0.27406725351517747,0.0,0.0009758561485333399,0.001072385013397967,0.7999999999999998,-0.01899425617101228,
2021-03-31,0.021210764303195653,0.0251120111245216,-0.0039012468213259436,1.9999999999999984,-2.7755575615628914e-17,7.216449660063518e-16,-4.440892098500626e-16,0.05000000000000002,0.3487018057533597,False,1.0,106,105,211,2021-03-31,0.03,2.4999999999999998e-05,2021-03-31,0.04243863400810777,0.0033583333333333334,0.01787743096986232,,-0.2586696651295165,0.0,0.0011096309459766142,0.001064811482246913,0.8000000000000004,0.019036321874972128,
2021-04-30,0.08316096969535519,0.06627270021904604,0.01688826947630914,1.9999999999999987,5.551115123125783e-17,-2.220446049250313e-16,-2.7755575615628914e-17,0.05000000000000003,0.3499999999999998,False,1.0,108,106,214,2021-04-30,0.02,1.6666666666666667e-05,2021-04-30,0.05242531255584737,0.00335,0.07982763636202186,,-0.19701991561710464,0.0,0.0010606560959859081,0.0011123852720228756,0.8,0.08098792832734641,
2021-05-31,0.04127773491083678,0.009980490112273461,0.03129724479856331,1.999999999999999,2.7755575615628914e-17,2.42861286636753e-16,-1.3877787807814457e-16,0.05000000000000001,0.34999999999999987,False,1.0,108,108,216,2021-05-31,0.02,1.6666666666666667e-05,2021-05-31,0.005486502581813157,0.00335,0.037944401577503444,,-0.1638747165552661,0.0,0.001087362405893238,0.0010238411456045108,0.7999999999999997,0.03916653135933903,
2021-06-30,-0.04648419106826494,0.019185209748796332,-0.06566940081706128,1.999999999999999,5.724587470723463e-17,-7.251144129583054e-16,2.498001805406602e-16,0.05000000000000003,0.34999999999999987,False,1.0,111,109,220,2021-06-30,0.04,3.3333333333333335e-05,2021-06-30,0.02221397632316946,0.0033666666666666667,-0.04981752440159828,,-0.20274132398791833,0.0,0.0011153304061429729,0.0010587751903128127,0.7999999999999996,-0.04865829666472073,
2021-07-31,0.1354740270491782,0.004977620800205554,0.13049640624897266,1.9999999999999987,1.8735013540549517e-16,2.0122792321330962e-16,-3.0531133177191805e-16,0.05000000000000002,0.34999999999999987,False,1.0,110,110,220,2021-07-31,0.05,4.1666666666666665e-05,2021-07-31,0.02274810936591054,0.0033750000000000004,0.13214069371584486,,-0.0947334805486657,0.0,0.0010886525821394376,0.0010832609613663652,0.7999999999999998,0.13330211350567236,
2021-08-31,-0.0007468244734693463,0.018129702331788334,-0.018876526805257678,1.9999999999999987,1.6653345369377348e-16,2.7755575615628914e-16,4.163336342344337e-17,0.05000000000000002,0.34999999999999987,False,1.0,109,112,221,2021-08-31,0.05,4.1666666666666665e-05,2021-08-31,0.028990321391681118,0.0033750000000000004,-0.004080157806802679,,-0.09540955574040433,0.0,0.0009708719207991716,0.0011394552799086444,0.7999999999999997,-0.0028571516741771625,
2021-09-30,-0.02933977098916825,-0.04055085936298269,0.011211088373814427,1.9999999999999996,1.3877787807814457e-16,0.0,1.1102230246251565e-16,0.05000000000000001,0.34999999999999987,False,1.0,110,109,219,2021-09-30,0.04,3.3333333333333335e-05,2021-09-30,-0.047569140421166334,0.0033666666666666667,-0.03267310432250158,,-0.12195003221397083,-0.047569140421166445,0.0010146223693036156,0.0011191195992557505,0.8000000000000003,-0.031473512957727615,
2021-10-31,0.034177097081357424,0.05141730236767799,-0.017240205286320566,1.999999999999999,3.3306690738754696e-16,0.0,-1.1102230246251565e-16,0.05000000000000001,0.34999999999999987,False,1.0,113,107,220,2021-10-31,0.05,4.1666666666666665e-05,2021-10-31,0.06914387330123462,0.0033750000000000004,0.03084376374802409,,-0.09194083322266489,0.0,0.0011244163886344712,0.0011605934704739718,0.8,0.03189208722224898,
2021-11-30,0.05474955392274597,-0.04153414055967489,0.09628369448242084,1.9999999999999984,1.6653345369377348e-16,8.326672684688674e-17,2.220446049250313e-16,0.05000000000000001,0.34999999999999987,False,1.0,112,108,220,2021-11-30,0.05,4.1666666666666665e-05,2021-11-30,-0.00833373141847149,0.0033750000000000004,0.051416220589412635,,-0.042224998906145284,-0.00833373141847149,0.0010422090719997825,0.0010737785311021122,0.8000000000000002,0.052633566319644075,
2021-12-31,0.09189256595967946,0.05239632432476562,0.03949624163491384,1.999999999999999,1.6653345369377348e-16,-1.3877787807814457e-16,-8.326672684688674e-17,0.05,0.3499999999999999,False,1.0,118,110,228,2021-12-31,0.06,4.9999999999999996e-05,2021-12-31,0.04361287497262989,0.0033833333333333337,0.08855923262634613,1.3485670145010449,0.0,0.0,0.0010486951477816943,0.0010708586356798797,0.7999999999999995,0.08977301217621789,1.3514644440952435
