target_month,port_excess_ret,long_leg_ret,short_leg_ret,gross_exposure,net_exposure,beta_exposure,betabab_exposure,max_abs_sector_net,max_sector_gross_share,turnover_cap_relaxed,turnover_relax_mult,n_long,n_short,n_positions,month,tb3ms_annual_pct,rf_monthly,month_sp,sp500_ret,benchmark_monthly,active_ret,rolling_beta_12m,drawdown,sp500_drawdown,trade_cost,borrow_cost,traded_notional,net_port_excess_ret,net_rolling_beta_12m
2021-01-31,0.009203300363113832,0.035421682574517145,-0.026218382211403313,1.9999999999999991,-6.661338147750939e-16,3.3306690738754696e-16,-1.1102230246251565e-15,0.05,0.20499999999999963,False,1.0,101,101,202,2021-01-31,0.08,6.666666666666667e-05,2021-01-31,-0.011136640158463607,0.0034000000000000002,0.005869967029780498,,0.0,-0.011136640158463607,0.001644494530781192,0.0004675,1.9999999999999993,0.0070913058323326394,
2021-02-28,-0.018897375513456903,0.059200217102818954,-0.07809759261627584,1.9999999999999987,1.1102230246251565e-16,-1.6653345369377348e-16,-1.1102230246251565e-16,0.05,0.22550011930705174,False,1.0,102,105,207,2021-02-28,0.04,3.3333333333333335e-05,2021-02-28,0.026091474971999817,0.0033666666666666667,-0.022230708846790237,,-0.018897375513456938,0.0,0.0003400014502244976,0.0004560288450678911,0.40000000000000013,-0.01969340580874929,
2021-03-31,0.095795383864026,0.07608508616670334,0.019710297697322667,1.9999999999999987,5.551115123125783e-17,-5.551115123125783e-17,2.220446049250313e-16,0.05,0.22858555434956573,False,1.0,106,105,211,2021-03-31,0.03,2.4999999999999998e-05,2021-03-31,0.04243863400810777,0.0033583333333333334,0.09246205053069267,,0.0,0.0,0.00032098510434588185,0.0004466705959481254,0.4000000000000001,0.095027728163732,
2021-04-30,0.037817100950605295,0.04407379475730551,-0.006256693806700214,1.9999999999999987,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,0.05000000000000005,0.23690281133101543,False,1.0,106,111,217,2021-04-30,0.02,1.6666666666666667e-05,2021-04-30,0.05242531255584737,0.00335,0.03448376761727196,,0.0,0.0,0.0003458602114331569,0.00046032529266433546,0.4000000000000001,0.0370109154465078,
2021-05-31,0.044181676112570935,0.018005417365058916,0.02617625874751202,1.9999999999999991,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,0.05000000000000001,0.24028607576722397,False,1.0,107,111,218,2021-05-31,0.02,1.6666666666666667e-05,2021-05-31,0.005486502581813157,0.00335,0.0408483427792376,,0.0,0.0,0.0003444576142014363,0.0004727010890128381,0.3999999999999998,0.04336451740935666,
2021-06-30,-0.07666050623745216,-0.010639907072068844,-0.0660205991653833,1.9999999999999987,5.551115123125783e-17,-6.661338147750939e-16,-3.885780586188048e-16,0.05000000000000002,0.22650743465174603,False,1.0,110,113,223,2021-06-30,0.04,3.3333333333333335e-05,2021-06-30,0.02221397632316946,0.0033666666666666667,-0.07999383957078549,,-0.07666050623745213,0.0,0.0003361513525693472,0.0004668552159295846,0.4000000000000001,-0.07746351280595108,
2021-07-31,0.0753985058343632,0.017362594808919805,0.058035911025443386,1.9999999999999991,0.0,-2.7755575615628914e-16,-1.6653345369377348e-16,0.05,0.21735681806788507,False,1.0,110,110,220,2021-07-31,0.05,4.1666666666666665e-05,2021-07-31,0.02274810936591054,0.0033750000000000004,0.07206517250102987,,-0.0070420880298988076,0.0,0.000323326270817111,0.0004653529456066021,0.40000000000000024,0.07460982661793948,
2021-08-31,0.013541570704190856,0.02059117674825349,-0.007049606044062628,1.9999999999999987,2.220446049250313e-16,1.6653345369377348e-16,-1.1102230246251565e-16,0.050000000000000024,0.20919449602984672,False,1.0,111,111,222,2021-08-31,0.05,4.1666666666666665e-05,2021-08-31,0.028990321391681118,0.0033750000000000004,0.010208237370857522,,0.0,0.0,0.00032838965170688383,0.0004542654894943802,0.4,0.012758915562989593,
2021-09-30,-0.008957876089577379,-0.04276479605278836,0.03380691996321098,1.9999999999999987,5.551115123125783e-17,-3.3306690738754696e-16,-5.551115123125783e-17,0.05,0.20475077251028748,False,1.0,111,113,224,2021-09-30,0.04,3.3333333333333335e-05,2021-09-30,-0.047569140421166334,0.0033666666666666667,-0.012291209422910713,,-0.008957876089577432,-0.047569140421166445,0.0003065396127823316,0.0004635205804140922,0.4,-0.009727936282773802,
2021-10-31,0.0265384952640694,0.05571836848937723,-0.029179873225307847,1.999999999999999,-1.6653345369377348e-16,-2.7755575615628914e-16,1.1102230246251565e-16,0.05000000000000004,0.2287376411527383,False,1.0,113,115,228,2021-10-31,0.05,4.1666666666666665e-05,2021-10-31,0.06914387330123462,0.0033750000000000004,0.023205161930736067,,0.0,0.0,0.0003459744155293658,0.00047049274756258457,0.40000000000000013,0.02572202810097745,
2021-11-30,0.05459558647881903,-0.008358878662959476,0.06295446514177849,1.9999999999999987,5.551115123125783e-17,-1.6653345369377348e-16,3.3306690738754696e-16,0.05,0.2340533057911206,False,1.0,114,114,228,2021-11-30,0.05,4.1666666666666665e-05,2021-11-30,-0.00833373141847149,0.0033750000000000004,0.051262253145485694,,0.0,-0.00833373141847149,0.00034643081092326365,0.00045851590228700796,0.39999999999999997,0.05379063976560876,
2021-12-31,0.06759291130023404,0.059640554385126436,0.007952356915107608,1.9999999999999982,1.1102230246251565e-16,-5.551115123125783e-17,-4.440892098500626e-16,0.05000000000000003,0.22492912447703828,False,1.0,113,118,231,2021-12-31,0.06,4.9999999999999996e-05,2021-12-31,0.04361287497262989,0.0033833333333333337,0.06425957796690071,0.38268956457693726,0.0,0.0,0.00035707373264673355,0.0004764368932756513,0.3999999999999998,0.06675940067431166,0.38617433758427505
2022-01-31,0.03980012520344871,-0.07965718833050295,0.11945731353395167,1.9999999999999987,1.1102230246251565e-16,1.6653345369377348e-16,4.996003610813204e-16,0.05,0.23517049777240523,False,1.0,109,116,225,2022-01-31,0.15,0.000125,2022-01-31,-0.05258508910699977,0.0034583333333333337,0.036466791870115374,0.18685264032890989,0.0,-0.05258508910699977,0.000323028465929217,0.00047030276276191924,0.4,0.03900679397475757,0.18666262410314183
2022-02-28,-0.011019407856378463,0.00025546946205875446,-0.011274877318437222,1.999999999999999,-1.6653345369377348e-16,-5.551115123125783e-17,-4.440892098500626e-16,0.05000000000000001,0.23503004856168042,False,1.0,115,118,233,2022-02-28,0.33,0.000275,2022-02-28,-0.03136052086678265,0.0036083333333333336,-0.014352741189711797,0.3048725348818945,-0.011019407856378338,-0.08229651418956074,0.00033411860710634946,0.0004671082847242728,0.39999999999999997,-0.011820634748209085,0.30470995189931144
2022-03-31,-0.003797730216108254,0.012904735454713361,-0.016702465670821613,1.9999999999999991,5.551115123125783e-17,-2.7755575615628914e-16,0.0,0.05,0.2335231876415585,False,1.0,115,114,229,2022-03-31,0.44,0.00036666666666666667,2022-03-31,0.03577323877328009,0.0037,-0.007131063549441588,0.145553952498768,-0.01477528933430694,-0.04946728826859237,0.0003479309581810585,0.0004622413879746061,0.3999999999999998,-0.004607902562263918,0.14531564587988585
2022-04-30,0.0807704413670076,-0.06568326280369774,0.14645370417070536,1.9999999999999991,1.1102230246251565e-16,-3.3306690738754696e-16,0.0,0.05000000000000002,0.23013724902433047,False,1.0,112,114,226,2022-04-30,0.76,0.0006333333333333333,2022-04-30,-0.08795671914903935,0.003966666666666667,0.07743710803367428,-0.15180246888353466,0.0,-0.13307302703632662,0.00031839157080349313,0.0004644996024943928,0.39999999999999963,0.07998755019370972,-0.1520369267724978
2022-05-31,0.06582384749192446,0.031207834262652535,0.03461601322927194,1.9999999999999993,0.0,-5.551115123125783e-17,-1.6653345369377348e-16,0.05000000000000004,0.214422350301228,False,1.0,116,118,234,2022-05-31,0.98,0.0008166666666666666,2022-05-31,5.324388360872234e-05,0.00415,0.06249051415859113,-0.1571216738114059,0.0,-0.1330268684774809,0.00033584226134281836,0.0004703355507650185,0.39999999999999997,0.06501766967981662,-0.15735210588469978
2022-06-30,-0.029122652979209598,-0.10240839319920857,0.07328574021999898,1.999999999999999,2.7755575615628914e-17,2.7755575615628914e-16,5.551115123125783e-17,0.050000000000000024,0.2158095499227941,False,1.0,115,122,237,2022-06-30,1.49,0.0012416666666666667,2022-06-30,-0.08391999322386645,0.004575,-0.03245598631254293,0.12937861809453327,-0.029122652979209573,-0.20578324780012514,0.00032188026419211033,0.00046860698238510105,0.3999999999999998,-0.029913140225786807,0.12917345472491604
2022-07-31,0.006114117850955031,0.1120460786791418,-0.10593196082818677,1.9999999999999991,-5.551115123125783e-17,5.551115123125783e-17,-1.942890293094024e-16,0.05000000000000001,0.23733351322852436,False,1.0,122,124,246,2022-07-31,2.23,0.0018583333333333334,2022-07-31,0.09111634763220589,0.005191666666666667,0.0027807845176216974,0.007883669819776683,-0.023186594460702037,-0.1334171181113598,0.0003427362813229005,0.00048679571361163446,0.4,0.005284585856020496,0.007640073262947904
2022-08-31,-0.07779059001861352,-0.0578291903698579,-0.019961399648755634,1.9999999999999991,1.3877787807814457e-16,5.273559366969494e-16,-8.326672684688674e-17,0.05000000000000001,0.2315273450082018,False,1.0,114,119,233,2022-08-31,2.63,0.002191666666666667,2022-08-31,-0.04244011921681046,0.005525,-0.08112392335194685,0.11355242220643798,-0.09917348561569517,-0.17019499892996082,0.00035390457817951223,0.00047308446442338313,0.3999999999999999,-0.07861757906121641,0.1133126759378886
2022-09-30,0.0204497713452486,-0.0926215307932136,0.11307130213846218,1.9999999999999991,1.3877787807814457e-16,-2.498001805406602e-16,-3.0531133177191805e-16,0.05000000000000001,0.21652888163366996,False,1.0,117,120,237,2022-09-30,3.13,0.0026083333333333336,2022-09-30,-0.09339570164348932,0.005941666666666667,0.017116438011915265,0.0728059534839525,-0.08075178937479899,-0.24769521923217352,0.0003424812194959072,0.0004759553105930673,0.40000000000000013,0.019631334815159624,0.0726493099532617
2022-10-31,0.05510278772566153,0.11948634703683562,-0.06438355931117407,1.9830236807480526,5.551115123125783e-17,1.1102230246251565e-16,1.942890293094024e-16,0.05000000000000001,0.20957076661305207,False,1.0,118,127,245,2022-10-31,3.72,0.0031000000000000003,2022-10-31,0.07986345457689326,0.006433333333333334,0.0517694543923282,0.12916049134111068,-0.030098650357524348,-0.18761356054534262,0.0003363087176861482,0.0004677568607050163,0.40000000000000013,0.05429872214727037,0.12903221661617328
2022-11-30,0.03481446302334628,0.07916685181255852,-0.04435238878921224,1.9999999999999993,2.7755575615628914e-16,-3.885780586188048e-16,5.551115123125783e-17,0.05000000000000001,0.22220669811671195,False,1.0,116,123,239,2022-11-30,4.15,0.0034583333333333337,2022-11-30,0.053752860293699856,0.006791666666666667,0.031481129690012946,0.13403065558864266,0.0,-0.14394546576084022,0.00032433977322320236,0.0004615939093483173,0.4,0.034028529340774764,0.1339395628945573
2022-12-31,0.011423120882312714,-0.06119137651772016,0.07261449740003288,1.999999999999999,2.7755575615628914e-17,-2.7755575615628914e-16,5.551115123125783e-17,0.05000000000000001,0.2233574707485069,False,1.0,113,119,232,2022-12-31,4.25,0.003541666666666667,2022-12-31,-0.058971449299161094,0.006875000000000001,0.00808978754897938,0.08521387695604764,0.0,-0.19442824232404177,0.0003141930197717862,0.0004674014715134463,0.40000000000000013,0.010641526391027483,0.08513148739314362
2023-01-31,-0.006084556337933016,0.0948626426797676,-0.10094719901770062,1.9999999999999987,2.7755575615628914e-17,-2.7755575615628914e-16,-2.7755575615628914e-17,0.05000000000000001,0.23316346823894746,False,1.0,113,120,233,2023-01-31,4.54,0.0037833333333333334,2023-01-31,0.06175283240005203,0.007116666666666667,-0.00941788967126635,0.07149657316306189,-0.006084556337933034,-0.144681904586063,0.00032841894691297845,0.0004605880069699876,0.4000000000000001,-0.006873563291815982,0.07144516986285585
2023-02-28,0.02731870569246974,-0.006426327590207645,0.03374503328267738,1.999999999999999,0.0,0.0,4.163336342344337e-16,0.05000000000000001,0.22318877295904932,False,1.0,109,114,223,2023-02-28,4.65,0.0038750000000000004,2023-02-28,-0.026112446646715304,0.007208333333333334,0.023985372359136406,0.05455056638821897,0.0,-0.16701635271852955,0.00033258168980195783,0.0004455478248234771,0.40000000000000013,0.026540576177844305,0.054489297937214146
2023-03-31,-0.007644241529542179,-0.021117929308551994,0.013473687779009818,1.9999999999999991,1.6653345369377348e-16,-8.326672684688674e-17,1.6653345369377348e-16,0.05000000000000001,0.21554153891964223,False,1.0,109,114,223,2023-03-31,4.69,0.003908333333333334,2023-03-31,0.03505157235872702,0.007241666666666667,-0.010977574862875513,0.05354445250974931,-0.007644241529542017,-0.1378189661322068,0.0003232844924607775,0.0004660528760467686,0.4,-0.008433578898049724,0.053499798420502294
2023-04-30,0.013880562027546499,0.0012091627359924187,0.012671399291554076,1.999999999999999,-1.1102230246251565e-16,8.049116928532385e-16,2.7755575615628914e-17,0.05000000000000001,0.20034010978177194,False,1.0,109,114,223,2023-04-30,4.92,0.0041,2023-04-30,0.01464236088297044,0.0074333333333333335,0.010547228694213165,0.1931299739694776,0.0,-0.1251946002878619,0.00032547793892479356,0.0004593032388272916,0.40000000000000013,0.013095780849794413,0.19311310039683535
2023-05-31,0.02451982762698706,-0.01292985463178715,0.037449682258774215,1.999999999999999,-1.1102230246251565e-16,-1.6653345369377348e-16,-3.885780586188048e-16,0.05,0.17625618222513045,False,1.0,111,116,227,2023-05-31,5.14,0.004283333333333333,2023-05-31,0.002482323934879238,0.007616666666666666,0.021186494293653726,0.19316106055514062,0.0,-0.12302304990579493,0.0003409381710172374,0.0004724345527016279,0.40000000000000013,0.023706454903268195,0.1931446012631032
2023-06-30,0.0461495624387175,0.10204272530790767,-0.05589316286919017,1.9999999999999991,1.1102230246251565e-16,-1.3877787807814457e-16,8.326672684688674e-17,0.05,0.1866053518366764,False,1.0,114,115,229,2023-06-30,5.16,0.0043,2023-06-30,0.0647275128414313,0.007633333333333334,0.042816229105384164,0.1816557781943189,0.0,-0.06625851310693298,0.0003442027389278173,0.0004774197857878701,0.3999999999999999,0.04532793991400181,0.18163114971160418
2023-07-31,0.014674678706435351,0.044658590180913,-0.029983911474477654,1.9999999999999991,2.498001805406602e-16,2.498001805406602e-16,-1.1102230246251565e-16,0.05000000000000001,0.1761398687275264,False,1.0,111,112,223,2023-07-31,5.25,0.0043749999999999995,2023-07-31,0.031138913980379268,0.007708333333333333,0.011341345373102017,0.23271939219418203,0.0,-0.0371828172666584,0.0003257076409751571,0.00047128383494748476,0.3999999999999999,0.01387768723051271,0.23276299583247478
2023-08-31,0.05168208664806803,-0.03232516708315464,0.08400725373122268,1.9999999999999987,8.326672684688674e-17,-6.730727086790012e-16,1.3877787807814457e-17,0.05,0.18089615182995095,False,1.0,109,110,219,2023-08-31,5.3,0.004416666666666667,2023-08-31,-0.01771643248143373,0.00775,0.0483487533147347,0.052202024171434526,0.0,-0.05424050287651794,0.0003389323392918144,0.0004674823209716327,0.3999999999999998,0.050875671987804585,0.05220760421177121
2023-09-30,0.04111480392577555,-0.050924653226859795,0.09203945715263537,1.9999999999999991,2.7755575615628914e-17,-4.0245584642661925e-16,-9.71445146547012e-17,0.05,0.1756405784102993,False,1.0,112,117,229,2023-09-30,5.32,0.004433333333333333,2023-09-30,-0.04871929116215501,0.0077666666666666665,0.03778147059244222,0.005063543662113938,0.0,-0.10031723518625024,0.0003663259942384779,0.0004722727875907903,0.4,0.04027620514394629,0.005088446967851231
2023-10-31,0.030966321054805172,-0.05306521651752636,0.08403153757233152,1.9999999999999991,-1.1102230246251565e-16,-5.551115123125783e-17,5.551115123125783e-17,0.05,0.18133070584759786,False,1.0,115,117,232,2023-10-31,5.34,0.00445,2023-10-31,-0.021979687736850106,0.007783333333333333,0.02763298772147184,-0.11019825698821735,0.0,-0.1200919814190824,0.000340168135695198,0.000475739018818427,0.39999999999999997,0.03015041390029155,-0.11012590457567074
2023-11-30,-0.014670827339179404,0.09144897887126184,-0.10611980621044124,1.9999999999999987,-2.7755575615628914e-17,1.942890293094024e-16,-7.771561172376096e-16,0.05000000000000001,0.17948788426951337,False,1.0,116,121,237,2023-11-30,5.27,0.004391666666666666,2023-11-30,0.08917926462873771,0.007724999999999999,-0.018004160672512738,-0.2342243588201594,-0.01467082733917946,-0.04162243138110644,0.0003608437376777566,0.0004961838996413636,0.3999999999999998,-0.015527854976498525,-0.23437392146458283
2023-12-31,-0.03969234948672556,0.10481977946865201,-0.14451212895537754,1.999999999999999,-8.326672684688674e-17,-3.0531133177191805e-16,-2.7755575615628914e-17,0.05,0.17507232523852154,False,1.0,113,116,229,2023-12-31,5.24,0.004366666666666667,2023-12-31,0.04422916940321375,0.0077,-0.04302568282005889,-0.39283289110942177,-0.05378085721989878,0.0,0.000342536467198809,0.00047673938594433514,0.40000000000000013,-0.040511625339868705,-0.39293756416824865
2024-01-31,0.028691409386829334,-0.01740083742680038,0.046092246813629716,1.9999999999999987,-8.326672684688674e-17,1.3877787807814457e-16,5.273559366969494e-16,0.05,0.18466245152661695,False,1.0,111,112,223,2024-01-31,5.22,0.00435,2024-01-31,0.015895744712075555,0.007683333333333334,0.025358076053496,-0.3810385507805521,-0.026632496424740193,0.0,0.0003445680142543532,0.000466428805599534,0.39999999999999974,0.027880412566975446,-0.3812084333541186
2024-02-29,0.033265120506840724,0.05354686724273926,-0.020281746735898522,1.999999999999999,1.942890293094024e-16,5.551115123125783e-17,-2.220446049250313e-16,0.05,0.18921844402867805,False,1.0,110,115,225,2024-02-29,5.24,0.004366666666666667,2024-02-29,0.05172061539731532,0.0077,0.02993178717350739,-0.34759028418494303,0.0,0.0,0.00031683969870478193,0.0004614433072040718,0.39999999999999997,0.03248683750093187,-0.3476190809400406
2024-03-31,0.009377880588807192,0.04301156191228973,-0.033633681323482545,1.999999999999999,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.05000000000000002,0.20931094066890124,False,1.0,111,116,227,2024-03-31,5.24,0.004366666666666667,2024-03-31,0.031018764704381807,0.0077,0.006044547255473858,-0.3330727570711003,0.0,0.0,0.00033667424283561134,0.00045888268511129536,0.39999999999999986,0.008582323660860286,-0.3331110547844639
2024-04-30,0.00037366964962184425,-0.06751064578649484,0.06788431543611669,1.9999999999999991,0.0,-3.885780586188048e-16,1.942890293094024e-16,0.05000000000000001,0.19336971664443373,False,1.0,110,115,225,2024-04-30,5.24,0.004366666666666667,2024-04-30,-0.04161504277408257,0.0077,-0.0029596636837114893,-0.21850792873818586,0.0,-0.04161504277408257,0.0003259134087838808,0.00045760378847017853,0.4,-0.0004098475476322151,-0.21861670217583293
2024-05-31,0.009144095900845032,0.04626753486541548,-0.037123438964570446,2.0,-5.551115123125783e-17,2.220446049250313e-16,-1.3877787807814457e-16,0.050000000000000024,0.1942598249777791,False,1.0,116,119,235,2024-05-31,5.25,0.0043749999999999995,2024-05-31,0.04802122449952262,0.007708333333333333,0.005810762567511698,-0.22009100078789992,0.0,0.0,0.0003215182877143565,0.00045371975102634674,0.3999999999999999,0.00836885786210433,-0.2201510952177095
2024-06-30,0.012389681578993115,-0.00993537077078551,0.02232505234977862,1.999999999999999,-1.1102230246251565e-16,8.326672684688674e-17,-1.6653345369377348e-16,0.05000000000000002,0.19305723561215343,False,1.0,114,116,230,2024-06-30,5.24,0.004366666666666667,2024-06-30,0.034669759034089864,0.0077,0.009056348245659781,-0.3147882556240217,0.0,0.0,0.00034067252732944604,0.00045348788579821356,0.39999999999999986,0.011595521165865456,-0.31480951508210525
2024-07-31,0.025766433242115406,0.0708852974314363,-0.04511886418932089,1.9999999999999987,2.220446049250313e-16,1.1102230246251565e-16,-2.7755575615628914e-16,0.05000000000000002,0.19926952090516695,False,1.0,115,115,230,2024-07-31,5.2,0.004333333333333334,2024-07-31,0.011321349038912354,0.007666666666666667,0.022433099908782072,-0.32022406728106184,0.0,0.0,0.00034270808798410107,0.0004637654273781245,0.39999999999999986,0.024959959726753182,-0.32025234848408507
2024-08-31,0.010714225586280157,0.0015648133303514454,0.00914941225592871,1.9999999999999993,2.7755575615628914e-17,-2.7755575615628914e-16,3.885780586188048e-16,0.05,0.19393619976958293,False,1.0,113,113,226,2024-08-31,5.05,0.004208333333333333,2024-08-31,0.022834688445031892,0.007541666666666667,0.007380892252946823,-0.2682377783178759,0.0,0.0,0.0003395014445556902,0.00047818247601215744,0.3999999999999999,0.00989654166571231,-0.2682692584260207
2024-09-30,0.0010534881790058223,0.025338537053979485,-0.024285048874973666,1.9999999999999987,-2.7755575615628914e-17,-6.106226635438361e-16,-1.1102230246251565e-16,0.05000000000000001,0.19297706582693971,False,1.0,113,114,227,2024-09-30,4.72,0.003933333333333333,2024-09-30,0.020196869910062976,0.007266666666666666,-0.0022798451543275112,-0.2033905813010641,0.0,0.0,0.0003314781013331815,0.00048251196317505374,0.3999999999999999,0.00023949811449758707,-0.20361137398059376
2024-10-31,-0.005558077267269163,-0.019117166028083037,0.013559088760813869,1.9999999999999991,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.05,0.19403035586588308,False,1.0,111,111,222,2024-10-31,4.51,0.0037583333333333336,2024-10-31,-0.009896780552817508,0.007091666666666667,-0.008891410600602497,-0.08629283190185376,-0.00555807726726909,-0.009896780552817508,0.00034601660116159445,0.0004703331695942534,0.3999999999999998,-0.006374427038025011,-0.08654346087213112
2024-11-30,-0.0058445398754553395,0.10693193512108379,-0.11277647499653913,1.9999999999999993,1.6653345369377348e-16,-5.551115123125783e-16,3.3306690738754696e-16,0.05,0.18630745769788257,False,1.0,113,115,228,2024-11-30,4.42,0.003683333333333333,2024-11-30,0.057301352215863854,0.007016666666666667,-0.009177873208788673,-0.008144441496118158,-0.011370132738505068,0.0,0.00034776492125369884,0.00047779948601895685,0.4000000000000001,-0.006670104282727995,-0.008175542142398287
2024-12-31,-0.0015706808947741693,-0.07677832496180778,0.0752076440670336,1.999999999999999,0.0,-2.7755575615628914e-16,0.0,0.05,0.19118325834674213,False,1.0,111,111,222,2024-12-31,4.27,0.003558333333333333,2024-12-31,-0.024990136563014964,0.006891666666666667,-0.004904014228107503,0.14454589511702684,-0.01292295478301575,-0.024990136563014964,0.0003365954465399443,0.0004629650958329448,0.4000000000000001,-0.0023702414371470585,0.14454579981337076
